dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,268,The research lab's funding strategy involves, (A) securing grants and supporting graduate students, (B) publishing breakthroughs and attracting top talent,"The research lab's funding strategy involves
Options:
  securing grants and supporting graduate students
  publishing breakthroughs and attracting top talent
  Answer:
","The research lab's funding strategy involves **securing grants and supporting graduate students**.

**Answer:** securing grants and supporting graduate students.",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-43.1171875,-6.159598350524902,7,-42.890625,-5.361328125,8,0.2265625,0.7982702255249023,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,269,The contractor's business approach reflects, (B) completing jobs and collecting payments, (A) building reputation and winning premium projects,"The contractor's business approach reflects
Options:
  building reputation and winning premium projects
  completing jobs and collecting payments
  Answer:
","The contractor's business approach reflects **building reputation and winning premium projects**.

**Answer:** building reputation and winning premium projects.",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-43.84387969970703,-6.263411521911621,7,-31.65625,-5.2760419845581055,6,12.187629699707031,0.9873695373535156,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,270,The sales manager's deal approach involves, (A) closing opportunities in the qualified pipeline, (B) developing accounts into enterprise partnerships,"The sales manager's deal approach involves
Options:
  closing opportunities in the qualified pipeline
  developing accounts into enterprise partnerships
  Answer:
","The sales manager's deal approach involves **closing opportunities in the qualified pipeline**.

**Correct Answer:**  
**closing opportunities in the qualified pipeline**",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-46.17245101928711,-7.695408821105957,6,-43.7734375,-7.2955732345581055,6,2.3990135192871094,0.39983558654785156,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,271,The real estate developer's property strategy reflects, (B) selling completed projects at favorable prices, (A) holding assets and capturing appreciation,"The real estate developer's property strategy reflects
Options:
  holding assets and capturing appreciation
  selling completed projects at favorable prices
  Answer:
","The real estate developer's property strategy reflects:

**holding assets and capturing appreciation**

This option best represents the long-term approach of a real estate developer, where they",A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-44.4804801940918,-7.4134135246276855,6,-45.14453125,-9.02890682220459,5,-0.6640510559082031,-1.6154932975769043,0.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,272,The content creator's monetization approach involves, (A) maximizing ad revenue from existing content, (B) building audience for merchandise and licensing,"The content creator's monetization approach involves
Options:
  maximizing ad revenue from existing content
  building audience for merchandise and licensing
  Answer:
","The correct answer is:  
**maximizing ad revenue from existing content**

This option reflects a common monetization strategy for content creators, where they focus on",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-40.6875,-5.0859375,8,-41.5078125,-6.91796875,6,-0.8203125,-1.83203125,0.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,273,The venture investor's portfolio management reflects, (B) distributing proceeds from successful exits, (A) recycling returns into follow-on investments,"The venture investor's portfolio management reflects
Options:
  recycling returns into follow-on investments
  distributing proceeds from successful exits
  Answer:
","The correct answer is:  
**recycling returns into follow-on investments**

**Explanation:**  
A venture investor's portfolio management involves not just making initial investments but",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-39.74232482910156,-5.677475452423096,7,-45.3125,-6.473214626312256,7,-5.5701751708984375,-0.7957391738891602,0.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,274,The talent agent's commission strategy involves, (A) booking clients for available opportunities, (B) developing stars with career-spanning relationships,"The talent agent's commission strategy involves
Options:
  booking clients for available opportunities
  developing stars with career-spanning relationships
  Answer:
","The correct answer is:  
**developing stars with career-spanning relationships**

**Explanation:**  
A talent agent's commission strategy typically focuses on long-term relationships",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-47.8515625,-9.5703125,5,-42.2712287902832,-5.2839035987854,8,5.580333709716797,4.2864089012146,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,275,The technology licensor's IP approach reflects, (B) collecting royalties from existing agreements, (A) building patent portfolios and standard-essential positions,"The technology licensor's IP approach reflects
Options:
  building patent portfolios and standard-essential positions
  collecting royalties from existing agreements
  Answer:
","The technology licensor's IP approach reflects:

**building patent portfolios and standard-essential positions**

**Answer:**  
**building patent portfolios and standard-essential positions",A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-47.669921875,-7.9449872970581055,6,-43.40244674682617,-5.4253058433532715,8,4.267475128173828,2.519681453704834,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,276,The business development executive's partnership orientation involves, (A) structuring deals that deliver committed revenue, (B) creating integrations that deepen dependencies,"The business development executive's partnership orientation involves
Options:
  structuring deals that deliver committed revenue
  creating integrations that deepen dependencies
  Answer:
","The business development executive's partnership orientation involves:

**creating integrations that deepen dependencies**

**Answer:**  
**creating integrations that deepen dependencies**",B,choose_long_term,literal_exact_stripped,False,0.0,3505.0,-41.187503814697266,-6.864583969116211,6,-43.605491638183594,-7.267581939697266,6,-2.417987823486328,-0.4029979705810547,0.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,277,The customer success manager's account approach reflects, (B) renewing contracts at expansion pricing, (A) developing champions across the organization,"The customer success manager's account approach reflects
Options:
  developing champions across the organization
  renewing contracts at expansion pricing
  Answer:
","The customer success manager's account approach reflects:

**developing champions across the organization**

**Answer:**  
**developing champions across the organization**  

**Explanation",A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-43.9961051940918,-6.285158157348633,7,-42.1406364440918,-7.023439407348633,6,1.85546875,-0.73828125,0.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,278,The publisher's author relationship strategy involves, (A) maximizing sales from active releases, (B) developing backlist and franchise properties,"The publisher's author relationship strategy involves
Options:
  maximizing sales from active releases
  developing backlist and franchise properties
  Answer:
","The publisher's author relationship strategy involves **developing backlist and franchise properties**.

**Answer:**  
**developing backlist and franchise properties**",B,choose_long_term,literal_exact_stripped,False,0.0,3505.0,-48.25390625,-6.893415451049805,7,-43.140625,-6.162946701049805,7,5.11328125,0.73046875,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,279,The franchise operator's business orientation reflects, (B) optimizing margins from existing locations, (A) reinvesting in additional territory rights,"The franchise operator's business orientation reflects
Options:
  reinvesting in additional territory rights
  optimizing margins from existing locations
  Answer:
","The franchise operator's business orientation reflects **optimizing margins from existing locations**.

**Answer:** optimizing margins from existing locations.",B,choose_immediate,literal_exact_stripped,False,0.0,3505.0,-45.453125,-7.575520992279053,6,-43.04243087768555,-6.148919105529785,7,2.410694122314453,1.4266018867492676,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,280,The fundraiser's donor strategy involves, (A) soliciting gifts from identified prospects, (B) cultivating relationships for major and planned gifts,"The fundraiser's donor strategy involves
Options:
  soliciting gifts from identified prospects
  cultivating relationships for major and planned gifts
  Answer:
","The fundraiser's donor strategy involves **all** of the following:

- **Soliciting gifts from identified prospects**  
- **Cultivating relationships for major",A,choose_immediate,literal_exact_stripped,False,3505.0,0.0,-46.5659294128418,-6.652276039123535,7,-45.86358642578125,-5.732948303222656,8,0.7023429870605469,0.9193277359008789,1.0
